Codec,CRF,Ref,Comp,FileStream,PSNR_Y,PSNR_CB,PSNR_CR,SSIM,CAMBI,VMAF,Height,Width,NumFrames
AV1,38,FlowingRiverHighSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF38_.txt,40.41176596,50.76608023,55.21317075,0.99009803,18.23796715,69.99913732,1080,1920,300
AV1,26,FlowingRiverHighSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF26_.txt,40.75808132,53.06159383,56.37790316,0.993142383,18.18794819,77.5595372,1080,1920,300
AV1,13,FlowingRiverHighSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverHighSpeedLowGran_300frames_1920x1080_AV1_CRF13_.txt,40.9496558,53.8326697,56.59900396,0.994319777,16.89762435,82.00834787,1080,1920,300
H264,51,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H264_CRF51_.txt,31.1034773,40.86267561,40.79623403,0.88907295,6.269588353,12.90089922,1080,1920,300
H264,41,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H264_CRF41_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H264_CRF41_.txt,34.8197242,42.11685699,49.83982626,0.91524366,5.123130497,27.03223879,1080,1920,300
H265,51,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H265_CRF51_.txt,34.22847858,41.10196455,40.37487602,0.919948747,15.41261189,12.86781443,1080,1920,300
H265,41,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_H265_CRF41_.txt,36.27236643,43.32034567,49.15629715,0.9385772,8.12606292,28.09157552,1080,1920,300
AV1,63,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF63_.txt,36.30696446,43.94179275,48.895522,0.94125769,16.49196466,18.90971714,1080,1920,300
AV1,51,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF51_.txt,38.18521227,46.54878143,52.28461283,0.966214473,14.18131097,43.43512952,1080,1920,300
AV1,38,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF38_.txt,39.32239052,48.41642585,53.754566,0.981210973,13.80732352,64.10215221,1080,1920,300
AV1,26,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF26_.txt,40.12994104,50.33161042,54.87288164,0.990261337,12.31225686,78.21220095,1080,1920,300
AV1,13,FlowingRiverHighSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverHighSpeedMedGran_300frames_1920x1080_AV1_CRF13_.txt,40.67012926,51.67850816,55.43816658,0.993933403,9.713710347,85.91167459,1080,1920,300
H264,51,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF51_.txt,30.75144833,41.15851276,45.88320223,0.903526703,8.704880607,12.92209399,1080,1920,300
H264,41,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF41_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF41_.txt,35.67074371,43.20574226,43.83603498,0.92578828,9.97380859,28.97281673,1080,1920,300
H264,31,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF31_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H264_CRF31_.txt,38.31323082,46.6743391,51.26326535,0.971084217,7.94954379,58.8589748,1080,1920,300
H265,51,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF51_.txt,34.5072056,41.54070925,45.88320223,0.918988257,18.83602096,11.95616522,1080,1920,300
H265,41,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF41_.txt,36.44338597,43.81274184,50.89951284,0.940442847,13.68489824,31.53852644,1080,1920,300
H265,31,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF31_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_H265_CRF31_.txt,38.58940353,45.50664787,52.69701932,0.975024477,5.075172453,59.06863041,1080,1920,300
AV1,63,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF63_.txt,36.9682018,44.80942182,49.80113219,0.94782677,17.2669596,25.90968666,1080,1920,300
AV1,51,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF51_.txt,38.37926755,47.38702678,53.73047113,0.971782553,11.14622719,48.32969096,1080,1920,300
AV1,38,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF38_.txt,39.07401462,48.72406981,54.4493841,0.982154253,9.222599537,62.12082043,1080,1920,300
AV1,26,FlowingRiverLowSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverLowSpeedHighGran_300frames_1920x1080_AV1_CRF26_.txt,39.60877845,50.00933343,54.96561081,0.988684417,7.244234427,72.84288608,1080,1920,300
H264,51,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H264_CRF51_.txt,30.586646,39.33221393,39.72156755,0.9025,5.34757921,27.98829105,1080,1920,300
H265,51,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF51_.txt,35.18777406,40.89017736,40.77100088,0.94528348,14.47555824,29.21076972,1080,1920,300
H265,41,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF41_.txt,37.83156645,44.45087573,49.52188337,0.965113483,9.460569783,46.18706835,1080,1920,300
H265,31,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF31_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_H265_CRF31_.txt,39.91977671,47.37925479,51.72502077,0.985867057,5.611680513,68.60318619,1080,1920,300
AV1,63,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF63_.txt,37.99869091,45.43855925,50.1268454,0.96897585,17.20161855,39.29349944,1080,1920,300
AV1,51,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF51_.txt,39.7145064,49.26536452,54.22505552,0.984314497,15.92351409,59.02277503,1080,1920,300
AV1,38,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF38_.txt,40.37763314,51.22979365,55.69079179,0.990182493,16.45419092,70.15998929,1080,1920,300
AV1,26,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF26_.txt,40.70463994,53.12888695,56.50529047,0.992966707,16.57317551,77.56711883,1080,1920,300
AV1,13,FlowingRiverLowSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverLowSpeedLowGran_300frames_1920x1080_AV1_CRF13_.txt,40.94524407,54.28754978,57.00427998,0.994366713,15.58559476,82.24594921,1080,1920,300
H264,51,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF51_.txt,30.59273682,41.53010846,40.71295765,0.895000513,8.579970973,12.08357584,1080,1920,300
H264,41,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF41_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF41_.txt,35.83444961,43.30300324,49.04417813,0.932482383,7.836883067,31.46994545,1080,1920,300
H264,31,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF31_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H264_CRF31_.txt,38.82301744,47.42834838,52.24616616,0.976476473,9.079910103,63.14526777,1080,1920,300
H265,51,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H265_CRF51_.txt,34.14565158,41.01515507,40.94395023,0.916704317,15.91170099,11.44134636,1080,1920,300
H265,41,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_H265_CRF41_.txt,36.56556005,43.37457537,49.38519879,0.944835843,9.183284587,32.78554304,1080,1920,300
AV1,63,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF63_.txt,37.00429322,44.36297634,49.99685608,0.950391993,13.44793671,26.26134922,1080,1920,300
AV1,51,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF51_.txt,38.658143,47.79871508,53.68536322,0.973512273,12.17549773,50.15615088,1080,1920,300
AV1,38,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF38_.txt,39.53817031,49.24950165,54.57104376,0.984296493,11.70704979,66.02106903,1080,1920,300
AV1,26,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF26_.txt,40.14522824,50.8123443,55.24940149,0.990477873,10.97672871,77.30129805,1080,1920,300
AV1,13,FlowingRiverLowSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverLowSpeedMedGran_300frames_1920x1080_AV1_CRF13_.txt,40.66627609,52.09608188,55.8859877,0.993928813,7.899094437,85.12614501,1080,1920,300
H264,51,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF51_.txt,30.86438354,41.29530365,45.87829608,0.905674127,8.926561077,14.79946516,1080,1920,300
H264,41,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF41_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF41_.txt,35.93712217,43.59358664,43.71617899,0.929931587,10.08898713,29.72550998,1080,1920,300
H264,31,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF31_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H264_CRF31_.txt,38.41706808,46.96727564,52.11392202,0.972127443,8.889717933,57.9180887,1080,1920,300
H265,51,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H265_CRF51_.txt,34.41579994,41.67823954,45.87829608,0.91982969,19.11273771,14.15617727,1080,1920,300
H265,41,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_H265_CRF41_.txt,36.42509699,43.72604912,50.98608008,0.93991712,12.97921794,29.84137801,1080,1920,300
AV1,63,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF63_.txt,36.81664072,44.84677017,49.85398128,0.94472325,17.68154538,23.11103361,1080,1920,300
AV1,51,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF51_.txt,38.22549583,46.97943492,53.5742602,0.968454693,11.56395396,43.61539109,1080,1920,300
AV1,38,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF38_.txt,38.97861106,48.34817053,54.29945142,0.980219597,9.77498065,58.73195706,1080,1920,300
AV1,26,FlowingRiverMedSpeedHighGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverMedSpeedHighGran_300frames_1920x1080_AV1_CRF26_.txt,39.57326015,49.8256534,54.96186403,0.98791326,7.973046807,71.45226934,1080,1920,300
H265,51,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF51_.txt,35.22936272,40.80813458,40.0364507,0.94686345,14.12241538,31.69873996,1080,1920,300
H265,41,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF41_.txt,37.67317961,44.29141773,50.20408936,0.962749347,9.296553123,47.34721892,1080,1920,300
H265,31,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF31_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_H265_CRF31_.txt,39.87051539,46.96693296,51.28511516,0.984888433,5.435142703,68.89016787,1080,1920,300
AV1,63,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF63_.txt,37.8044629,44.94172172,50.32108373,0.967721577,17.56216053,39.13901,1080,1920,300
AV1,51,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF51_.txt,39.6691527,48.72119203,53.43028096,0.98359793,16.89156959,59.06263778,1080,1920,300
AV1,38,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF38_.txt,40.3969775,51.03381585,55.35168803,0.99012691,17.40896258,70.46718808,1080,1920,300
AV1,26,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF26_.txt,40.74015462,53.10022622,56.42095572,0.993077393,17.5139518,77.78152998,1080,1920,300
AV1,13,FlowingRiverMedSpeedLowGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverMedSpeedLowGran_300frames_1920x1080_AV1_CRF13_.txt,40.95747446,54.11381585,56.80946182,0.994362903,16.53385349,82.11636277,1080,1920,300
H264,51,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H264_CRF51_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H264_CRF51_.txt,30.40223994,41.04423198,40.69217211,0.88414806,6.340480263,10.70506744,1080,1920,300
H264,41,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H264_CRF41_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H264_CRF41_.txt,34.81682853,42.13106495,47.44788653,0.91574087,5.83321147,27.14988212,1080,1920,300
H265,51,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H265_CRF51_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H265_CRF51_.txt,34.06045539,40.46261665,40.50948565,0.916269503,15.02732673,11.4975772,1080,1920,300
H265,41,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H265_CRF41_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_H265_CRF41_.txt,36.40851061,43.4621167,48.20065621,0.941987667,8.142400857,29.93084747,1080,1920,300
AV1,63,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF63_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF63_.txt,36.5551426,44.19697466,49.30771354,0.94424948,16.50768145,21.52632621,1080,1920,300
AV1,51,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF51_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF51_.txt,38.33459261,47.07556048,52.88929674,0.96918853,12.91299017,45.60362263,1080,1920,300
AV1,38,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF38_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF38_.txt,39.3768158,48.73965515,54.09897191,0.982378693,12.39009537,64.65313751,1080,1920,300
AV1,26,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF26_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF26_.txt,40.11675853,50.46720314,55.02426809,0.990208903,11.47581834,77.97134545,1080,1920,300
AV1,13,FlowingRiverMedSpeedMedGran_300frames_1920x1080.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF13_.yuv,FlowingRiverMedSpeedMedGran_300frames_1920x1080_AV1_CRF13_.txt,40.66554854,51.84617324,55.65629681,0.993946023,8.804695177,85.7232534,1080,1920,300
H265,51,GTAV_10.yuv,GTAV_10_H265_CRF51_.yuv,GTAV_10_H265_CRF51_.txt,31.46399577,39.74761971,41.0400051,0.89353653,5.227166807,12.15411283,1080,1920,300
AV1,63,GTAV_10.yuv,GTAV_10_AV1_CRF63_.yuv,GTAV_10_AV1_CRF63_.txt,37.01653099,45.34624717,45.6715681,0.961479293,6.157743407,57.54966539,1080,1920,300
AV1,51,GTAV_10.yuv,GTAV_10_AV1_CRF51_.yuv,GTAV_10_AV1_CRF51_.txt,41.0840499,48.73469778,48.37337091,0.98812709,6.135602387,81.72518916,1080,1920,300
AV1,38,GTAV_10.yuv,GTAV_10_AV1_CRF38_.yuv,GTAV_10_AV1_CRF38_.txt,43.59767106,50.45551488,49.94578593,0.994434607,6.32992937,89.23816523,1080,1920,300
AV1,26,GTAV_10.yuv,GTAV_10_AV1_CRF26_.yuv,GTAV_10_AV1_CRF26_.txt,46.22810933,51.87823743,51.32134838,0.997031203,6.650498207,93.80381867,1080,1920,300
AV1,13,GTAV_10.yuv,GTAV_10_AV1_CRF13_.yuv,GTAV_10_AV1_CRF13_.txt,48.59983524,53.10109589,52.55482269,0.99830536,6.117829343,96.46371097,1080,1920,300
AV1,63,GTAV_3.yuv,GTAV_3_AV1_CRF63_.yuv,GTAV_3_AV1_CRF63_.txt,34.29288549,41.87646132,40.47834764,0.923988047,5.123636143,51.44079744,1080,1920,300
H265,51,GTAV_5.yuv,GTAV_5_H265_CRF51_.yuv,GTAV_5_H265_CRF51_.txt,31.93263132,38.405757,36.5359088,0.901195627,5.068772007,22.75497805,1080,1920,300
H264,41,GTAV_7.yuv,GTAV_7_H264_CRF41_.yuv,GTAV_7_H264_CRF41_.txt,38.04189937,43.95940273,43.96781671,0.973582753,5.229445723,63.66604918,1080,1920,300
H265,51,GTAV_7.yuv,GTAV_7_H265_CRF51_.yuv,GTAV_7_H265_CRF51_.txt,32.91517813,38.81037309,38.70989537,0.931654903,5.11283943,30.8284789,1080,1920,300
H265,41,GTAV_7.yuv,GTAV_7_H265_CRF41_.yuv,GTAV_7_H265_CRF41_.txt,38.70496977,43.98378413,43.94445294,0.97504248,5.147934973,65.21238772,1080,1920,300
AV1,63,GTAV_7.yuv,GTAV_7_AV1_CRF63_.yuv,GTAV_7_AV1_CRF63_.txt,40.56222585,46.71014159,46.43146734,0.981486713,6.40764268,72.51894768,1080,1920,300
AV1,51,GTAV_7.yuv,GTAV_7_AV1_CRF51_.yuv,GTAV_7_AV1_CRF51_.txt,44.49763256,49.81923987,49.43455411,0.99272765,6.211181673,87.20439803,1080,1920,300
AV1,38,GTAV_7.yuv,GTAV_7_AV1_CRF38_.yuv,GTAV_7_AV1_CRF38_.txt,46.75136867,51.38835564,50.96191358,0.99614175,6.258568157,92.41548231,1080,1920,300
AV1,26,GTAV_7.yuv,GTAV_7_AV1_CRF26_.yuv,GTAV_7_AV1_CRF26_.txt,48.6115121,52.52108613,52.04342787,0.997662693,6.334498813,95.19285595,1080,1920,300
AV1,13,GTAV_7.yuv,GTAV_7_AV1_CRF13_.yuv,GTAV_7_AV1_CRF13_.txt,50.1898222,53.49602952,52.97417154,0.99851067,6.07231697,96.76411205,1080,1920,300
AV1,63,GTAV_8.yuv,GTAV_8_AV1_CRF63_.yuv,GTAV_8_AV1_CRF63_.txt,37.1937901,45.44341078,46.38082511,0.964019247,5.468882363,55.07558,1080,1920,300
AV1,51,GTAV_8.yuv,GTAV_8_AV1_CRF51_.yuv,GTAV_8_AV1_CRF51_.txt,41.19083195,48.71515504,48.97252404,0.987309793,5.67661764,81.11585051,1080,1920,300
AV1,38,GTAV_8.yuv,GTAV_8_AV1_CRF38_.yuv,GTAV_8_AV1_CRF38_.txt,43.60530097,50.46882605,50.33764711,0.993830407,5.452375683,89.33595138,1080,1920,300
AV1,26,GTAV_8.yuv,GTAV_8_AV1_CRF26_.yuv,GTAV_8_AV1_CRF26_.txt,46.00111357,51.95063248,51.57266652,0.99675264,5.474358667,93.87351081,1080,1920,300
AV1,63,GTAV_9.yuv,GTAV_9_AV1_CRF63_.yuv,GTAV_9_AV1_CRF63_.txt,35.83106212,44.44941216,44.69999733,0.944490447,6.025552683,48.01259752,1080,1920,300
AV1,51,GTAV_9.yuv,GTAV_9_AV1_CRF51_.yuv,GTAV_9_AV1_CRF51_.txt,39.88207585,48.04789239,47.85260268,0.980652287,6.42483229,76.72971008,1080,1920,300
AV1,38,GTAV_9.yuv,GTAV_9_AV1_CRF38_.yuv,GTAV_9_AV1_CRF38_.txt,42.4737933,49.82308102,49.48439583,0.99089973,6.345307463,88.20642157,1080,1920,300
AV1,26,GTAV_9.yuv,GTAV_9_AV1_CRF26_.yuv,GTAV_9_AV1_CRF26_.txt,45.1209505,51.21397158,50.787213,0.99539773,6.085503413,94.64724859,1080,1920,300
AV1,13,GTAV_9.yuv,GTAV_9_AV1_CRF13_.yuv,GTAV_9_AV1_CRF13_.txt,47.52400158,52.38780655,51.9654813,0.997595903,5.644607227,98.13029334,1080,1920,300
AV1,26,HexagonTileHighSpeedLowGran_300frames_1920x1080.yuv,HexagonTileHighSpeedLowGran_300frames_1920x1080_AV1_CRF26_.yuv,HexagonTileHighSpeedLowGran_300frames_1920x1080_AV1_CRF26_.txt,42.39723602,50.80100267,52.06822756,0.99873436,5.18453583,99.98615403,1080,1920,300
AV1,13,HexagonTileHighSpeedLowGran_300frames_1920x1080.yuv,HexagonTileHighSpeedLowGran_300frames_1920x1080_AV1_CRF13_.yuv,HexagonTileHighSpeedLowGran_300frames_1920x1080_AV1_CRF13_.txt,45.2599399,51.88960146,53.18191775,0.999161197,5.65094282,99.98667907,1080,1920,300
